region,year,month,date,mean_temp_k,baseline_temp_k,anomaly_k
hawaii,2013,10,2013-10,299.5653333333333,299.1541904761904,0.41114285714286325
hawaii,2013,11,2013-11,298.44599999999997,298.32844047619045,0.1175595238095184
hawaii,2013,12,2013-12,298.13,297.4902261904762,0.6397738095237742
hawaii,2014,1,2014-01,297.58433333333323,296.76125,0.8230833333332157
hawaii,2014,2,2014-02,297.275,296.44166666666666,0.8333333333333144
hawaii,2014,3,2014-03,296.60933333333327,296.4499404761905,0.15939285714279094
hawaii,2014,4,2014-04,297.28433333333334,296.7237619047619,0.5605714285714498
hawaii,2014,5,2014-05,298.3883333333333,297.37578571428577,1.0125476190475524
hawaii,2014,6,2014-06,298.6606666666667,298.0785119047619,0.5821547619048033
hawaii,2014,7,2014-07,299.27166666666665,298.7806785714286,0.49098809523803766
hawaii,2014,8,2014-08,299.79866666666663,299.2551666666667,0.5434999999999377
hawaii,2014,9,2014-09,299.6243333333333,299.3846190476191,0.23971428571422848
hawaii,2014,10,2014-10,299.49666666666667,299.1541904761904,0.34247619047624767
hawaii,2014,11,2014-11,299.222,298.32844047619045,0.8935595238095289
hawaii,2014,12,2014-12,297.57599999999996,297.4902261904762,0.0857738095237437
